ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Clustering_Reference	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Composed_primarily_of	Comment	Aliases	Rank
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	>AI oboInOwl:hasDbXref	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	TI 'composed primarily of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|
PCL_INDV:CS202210140_142	HumanBrain 0142 - CS202210140_142	DLIT_141	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_142	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_141		HumanBrain 0142			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051142				
PCL_INDV:CS202210140_143	HumanBrain 0143 - CS202210140_143	DLIT_142	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_143	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_142		HumanBrain 0143			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051143				
PCL_INDV:CS202210140_144	HumanBrain 0144 - CS202210140_144	DLIT_143	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_144	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_143		HumanBrain 0144			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051144				
PCL_INDV:CS202210140_145	HumanBrain 0145 - CS202210140_145	DLIT_144	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_145	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_144		HumanBrain 0145			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051145				
PCL_INDV:CS202210140_146	HumanBrain 0146 - CS202210140_146	DLIT_145	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_146	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_145		HumanBrain 0146			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051146				
PCL_INDV:CS202210140_147	HumanBrain 0147 - CS202210140_147	DLIT_146	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_147	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_146		HumanBrain 0147			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051147				
PCL_INDV:CS202210140_148	HumanBrain 0148 - CS202210140_148	DLIT_147	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_148	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_147		HumanBrain 0148			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051148				
PCL_INDV:CS202210140_149	HumanBrain 0149 - CS202210140_149	DLIT_148	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_149	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_148		HumanBrain 0149			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051149				
PCL_INDV:CS202210140_150	HumanBrain 0150 - CS202210140_150	DLIT_149	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_150	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_149		HumanBrain 0150			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051150				
PCL_INDV:CS202210140_151	HumanBrain 0151 - CS202210140_151	DLIT_150	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_151	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_150		HumanBrain 0151			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051151				
PCL_INDV:CS202210140_152	HumanBrain 0152 - CS202210140_152	DLIT_151	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_152	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_151		HumanBrain 0152			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051152				
PCL_INDV:CS202210140_153	HumanBrain 0153 - CS202210140_153	DLIT_152	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_153	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_152		HumanBrain 0153			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051153				
PCL_INDV:CS202210140_154	HumanBrain 0154 - CS202210140_154	Amex_153	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_154	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_153		HumanBrain 0154			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051154				
PCL_INDV:CS202210140_155	HumanBrain 0155 - CS202210140_155	Amex_154	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_155	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_154		HumanBrain 0155			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051155				
PCL_INDV:CS202210140_156	HumanBrain 0156 - CS202210140_156	Amex_155	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_156	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_155		HumanBrain 0156			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051156				
PCL_INDV:CS202210140_157	HumanBrain 0157 - CS202210140_157	Amex_156	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_157	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_156		HumanBrain 0157			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051157				
PCL_INDV:CS202210140_158	HumanBrain 0158 - CS202210140_158	Amex_157	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_158	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_157		HumanBrain 0158			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051158				
PCL_INDV:CS202210140_159	HumanBrain 0159 - CS202210140_159	Amex_158	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_159	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_158		HumanBrain 0159			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051159				
PCL_INDV:CS202210140_160	HumanBrain 0160 - CS202210140_160	Amex_159	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_160	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_159		HumanBrain 0160			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051160				
PCL_INDV:CS202210140_161	HumanBrain 0161 - CS202210140_161	Amex_160	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_161	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_160		HumanBrain 0161			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051161				
PCL_INDV:CS202210140_162	HumanBrain 0162 - CS202210140_162	Amex_161	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_162	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_161		HumanBrain 0162			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051162				
PCL_INDV:CS202210140_163	HumanBrain 0163 - CS202210140_163	Amex_162	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_163	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_162		HumanBrain 0163			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051163				
PCL_INDV:CS202210140_164	HumanBrain 0164 - CS202210140_164	CA13_163	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_164	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_163		HumanBrain 0164			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051164				
PCL_INDV:CS202210140_165	HumanBrain 0165 - CS202210140_165	Misc_164	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_165	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_164		HumanBrain 0165			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051165				
PCL_INDV:CS202210140_166	HumanBrain 0166 - CS202210140_166	Misc_165	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_166	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_165		HumanBrain 0166			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051166				
PCL_INDV:CS202210140_167	HumanBrain 0167 - CS202210140_167	Misc_166	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_167	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_166		HumanBrain 0167			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051167				
PCL_INDV:CS202210140_168	HumanBrain 0168 - CS202210140_168	Misc_167	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_168	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_167		HumanBrain 0168			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051168				
PCL_INDV:CS202210140_169	HumanBrain 0169 - CS202210140_169	Misc_168	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_169	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_168		HumanBrain 0169			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051169				
PCL_INDV:CS202210140_170	HumanBrain 0170 - CS202210140_170	CA13_169	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_170	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_169		HumanBrain 0170			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051170				
PCL_INDV:CS202210140_171	HumanBrain 0171 - CS202210140_171	Misc_170	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_171	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_170		HumanBrain 0171			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051171				
PCL_INDV:CS202210140_172	HumanBrain 0172 - CS202210140_172	Amex_171	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_172	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_171		HumanBrain 0172			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051172				
PCL_INDV:CS202210140_173	HumanBrain 0173 - CS202210140_173	Amex_172	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_173	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_172		HumanBrain 0173			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051173				
PCL_INDV:CS202210140_174	HumanBrain 0174 - CS202210140_174	Amex_173	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_174	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_173		HumanBrain 0174			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051174				
PCL_INDV:CS202210140_175	HumanBrain 0175 - CS202210140_175	Amex_174	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_175	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_174		HumanBrain 0175			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051175				
PCL_INDV:CS202210140_176	HumanBrain 0176 - CS202210140_176	Amex_175	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_478		CS202210140_176	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Amex_175		HumanBrain 0176			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051176				
PCL_INDV:CS202210140_177	HumanBrain 0177 - CS202210140_177	Misc_176	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_177	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_176		HumanBrain 0177			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051177				
PCL_INDV:CS202210140_178	HumanBrain 0178 - CS202210140_178	Misc_177	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_178	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_177		HumanBrain 0178			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051178				
PCL_INDV:CS202210140_179	HumanBrain 0179 - CS202210140_179	Misc_178	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_179	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_178		HumanBrain 0179			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051179				
PCL_INDV:CS202210140_180	HumanBrain 0180 - CS202210140_180	CA13_179	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_180	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_179		HumanBrain 0180			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051180				
PCL_INDV:CS202210140_181	HumanBrain 0181 - CS202210140_181	CA13_180	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_181	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_180		HumanBrain 0181			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051181				
PCL_INDV:CS202210140_182	HumanBrain 0182 - CS202210140_182	CA13_181	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_182	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_181		HumanBrain 0182			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051182				
PCL_INDV:CS202210140_183	HumanBrain 0183 - CS202210140_183	CA13_182	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_183	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_182		HumanBrain 0183			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051183				
PCL_INDV:CS202210140_184	HumanBrain 0184 - CS202210140_184	CA13_183	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_184	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_183		HumanBrain 0184			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051184				
PCL_INDV:CS202210140_185	HumanBrain 0185 - CS202210140_185	CA13_184	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_185	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_184		HumanBrain 0185			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051185				
PCL_INDV:CS202210140_186	HumanBrain 0186 - CS202210140_186	CA13_185	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_186	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_185		HumanBrain 0186			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051186				
PCL_INDV:CS202210140_187	HumanBrain 0187 - CS202210140_187	CA13_186	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_187	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_186		HumanBrain 0187			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051187				
PCL_INDV:CS202210140_188	HumanBrain 0188 - CS202210140_188	CA13_187	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_188	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_187		HumanBrain 0188			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051188				
PCL_INDV:CS202210140_189	HumanBrain 0189 - CS202210140_189	CA13_188	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_189	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_188		HumanBrain 0189			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051189				
PCL_INDV:CS202210140_190	HumanBrain 0190 - CS202210140_190	CA13_189	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_190	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_189		HumanBrain 0190			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051190				
PCL_INDV:CS202210140_191	HumanBrain 0191 - CS202210140_191	CA4_190	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_191	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_190		HumanBrain 0191			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051191				
PCL_INDV:CS202210140_192	HumanBrain 0192 - CS202210140_192	CA4_191	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_192	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_191		HumanBrain 0192			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051192				
PCL_INDV:CS202210140_193	HumanBrain 0193 - CS202210140_193	CA4_192	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_193	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_192		HumanBrain 0193			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051193				
PCL_INDV:CS202210140_194	HumanBrain 0194 - CS202210140_194	CA4_193	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_194	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_193		HumanBrain 0194			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051194				
PCL_INDV:CS202210140_195	HumanBrain 0195 - CS202210140_195	CA4_194	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_195	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_194		HumanBrain 0195			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051195				
PCL_INDV:CS202210140_196	HumanBrain 0196 - CS202210140_196	CA4_195	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_196	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_195		HumanBrain 0196			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051196				
PCL_INDV:CS202210140_197	HumanBrain 0197 - CS202210140_197	CA4_196	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_197	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_196		HumanBrain 0197			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051197				
PCL_INDV:CS202210140_198	HumanBrain 0198 - CS202210140_198	CA4_197	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_198	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_197		HumanBrain 0198			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051198				
PCL_INDV:CS202210140_199	HumanBrain 0199 - CS202210140_199	CA4_198	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_479		CS202210140_199	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA4_198		HumanBrain 0199			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051199				
PCL_INDV:CS202210140_200	HumanBrain 0200 - CS202210140_200	DG_199	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_200	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_199		HumanBrain 0200			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051200				
PCL_INDV:CS202210140_201	HumanBrain 0201 - CS202210140_201	DG_200	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_201	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_200		HumanBrain 0201			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051201				
PCL_INDV:CS202210140_202	HumanBrain 0202 - CS202210140_202	DG_201	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_202	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_201		HumanBrain 0202			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051202				
PCL_INDV:CS202210140_203	HumanBrain 0203 - CS202210140_203	DG_202	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_203	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_202		HumanBrain 0203			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051203				
PCL_INDV:CS202210140_204	HumanBrain 0204 - CS202210140_204	DG_203	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_204	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_203		HumanBrain 0204			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051204				
PCL_INDV:CS202210140_205	HumanBrain 0205 - CS202210140_205	DG_204	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_205	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_204		HumanBrain 0205			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051205				
PCL_INDV:CS202210140_206	HumanBrain 0206 - CS202210140_206	DG_205	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_480		CS202210140_206	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DG_205		HumanBrain 0206			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051206				
PCL_INDV:CS202210140_207	HumanBrain 0207 - CS202210140_207	MSN_206	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_207	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_206		HumanBrain 0207			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051207				
PCL_INDV:CS202210140_208	HumanBrain 0208 - CS202210140_208	MSN_207	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_208	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_207		HumanBrain 0208			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051208				
PCL_INDV:CS202210140_209	HumanBrain 0209 - CS202210140_209	MSN_208	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_209	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_208		HumanBrain 0209			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051209				
PCL_INDV:CS202210140_210	HumanBrain 0210 - CS202210140_210	MSN_209	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_210	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_209		HumanBrain 0210			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051210				
PCL_INDV:CS202210140_211	HumanBrain 0211 - CS202210140_211	MSN_210	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_211	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_210		HumanBrain 0211			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051211				
PCL_INDV:CS202210140_212	HumanBrain 0212 - CS202210140_212	MSN_211	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_481		CS202210140_212	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		MSN_211		HumanBrain 0212			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051212				
